HYPERPARAMS
version: 9	h1_size: 2048	h2_size: None	npop: 50	sigma: 0.1	 alpha: 0.03
ENVIRONMENT
delta_l: 0.0001	max_steps: 500	goal_eps: 0.003


ep	reward	E[r]	steps	start_d	end_d	covered	info
7067	-241.4	-231.9	500	0.0649	0.0131	0.0517	0
7068	-213.7	-231.9	500	0.1000	0.0428	0.0573	0
7069	-147.3	-231.9	500	0.0991	0.0285	0.0705	0
7070	474.9	-231.9	152	0.0785	0.0029	0.0756	1
7071	-170.5	-231.8	500	0.0975	0.0316	0.0659	0
7072	-259.7	-231.8	500	0.0992	0.0511	0.0481	0
7073	-137.6	-231.8	500	0.0827	0.0103	0.0725	0
7074	-207.2	-231.8	500	0.0954	0.0369	0.0586	0
7075	-323.0	-231.7	500	0.0414	0.0060	0.0354	0
7076	-128.9	-231.8	500	0.0851	0.0109	0.0742	0
7077	-560.1	-231.7	500	0.0228	0.0349	-0.0120	0
7078	-418.3	-231.8	500	0.0266	0.0103	0.0163	0
7079	-230.6	-231.8	500	0.0683	0.0145	0.0539	0
7080	-391.6	-231.8	500	0.0553	0.0336	0.0217	0
7081	-358.4	-231.8	500	0.0541	0.0258	0.0283	0
7082	-509.3	-231.9	500	0.0302	0.0320	-0.0019	0
7083	-504.8	-231.9	500	0.0281	0.0290	-0.0010	0
7084	-489.1	-231.9	500	0.0465	0.0443	0.0022	0
7085	-538.6	-232.0	500	0.0285	0.0362	-0.0077	0
7086	-151.4	-232.0	500	0.0810	0.0113	0.0697	0
7087	549.0	-232.0	210	0.1046	0.0027	0.1020	1
7088	-221.6	-231.9	500	0.0836	0.0279	0.0557	0
7089	-534.9	-231.9	500	0.0297	0.0367	-0.0070	0
7090	-437.4	-231.9	500	0.0330	0.0205	0.0125	0
7091	-429.9	-232.0	500	0.0469	0.0329	0.0140	0
7092	-230.1	-232.0	500	0.0854	0.0314	0.0540	0
7093	-368.3	-232.0	500	0.0671	0.0408	0.0263	0
7094	-154.6	-232.0	500	0.0734	0.0043	0.0691	0
7095	522.5	-232.0	197	0.0968	0.0027	0.0941	1
7096	-197.7	-231.9	500	0.0884	0.0280	0.0605	0
7097	-173.4	-231.9	500	0.0841	0.0188	0.0653	0
7098	-402.1	-231.9	500	0.0270	0.0074	0.0196	0
7099	-366.3	-231.9	500	0.0522	0.0255	0.0267	0
7100	-334.5	-231.9	500	0.0474	0.0143	0.0331	0
7101	-108.3	-231.9	500	0.0988	0.0204	0.0783	0
7102	-343.9	-231.9	500	0.0560	0.0248	0.0312	0
7103	-320.6	-231.9	500	0.0648	0.0289	0.0359	0
7104	-148.7	-232.0	500	0.0907	0.0204	0.0703	0
7105	-202.2	-231.9	500	0.0726	0.0130	0.0596	0
7106	-189.3	-231.9	500	0.0833	0.0211	0.0621	0
7107	-314.4	-231.9	500	0.1063	0.0692	0.0371	0
7108	-197.7	-231.9	500	0.0918	0.0313	0.0605	0
7109	-428.1	-231.9	500	0.0227	0.0083	0.0144	0
7110	-142.6	-232.0	500	0.0938	0.0223	0.0715	0
7111	-372.7	-232.0	500	0.0454	0.0199	0.0255	0
7112	-457.1	-232.0	500	0.0186	0.0101	0.0086	0
7113	-408.9	-232.0	500	0.0322	0.0140	0.0182	0
7114	-185.6	-232.0	500	0.0779	0.0150	0.0629	0
7115	-231.3	-232.0	500	0.0789	0.0252	0.0537	0
7116	528.9	-232.0	182	0.0955	0.0029	0.0925	1
7117	-88.0	-231.9	500	0.1130	0.0306	0.0824	0
7118	-249.9	-231.9	500	0.0825	0.0325	0.0500	0
7119	-314.2	-231.9	500	0.0613	0.0241	0.0372	0
7120	-247.5	-231.9	500	0.0712	0.0207	0.0505	0
7121	459.2	-231.9	113	0.0674	0.0026	0.0648	1
7122	-200.2	-231.8	500	0.0653	0.0053	0.0600	0
7123	-185.3	-231.8	500	0.0879	0.0250	0.0629	0
7124	-521.8	-231.8	500	0.0068	0.0112	-0.0044	0
7125	-165.0	-231.8	500	0.0861	0.0191	0.0670	0
7126	-339.3	-231.8	500	0.0515	0.0193	0.0321	0
7127	-264.9	-231.8	500	0.0621	0.0151	0.0470	0
7128	-275.5	-231.9	500	0.0725	0.0276	0.0449	0
7129	-389.4	-231.9	500	0.1143	0.0922	0.0221	0
7130	-267.4	-231.9	500	0.0762	0.0297	0.0465	0
7131	-331.9	-231.9	500	0.0699	0.0363	0.0336	0
7132	-272.1	-231.9	500	0.0771	0.0316	0.0456	0
7133	-474.8	-231.9	500	0.0132	0.0082	0.0050	0
7134	-144.2	-231.9	500	0.0962	0.0250	0.0712	0
7135	-514.6	-231.9	500	0.0306	0.0336	-0.0029	0
7136	-400.6	-232.0	500	0.0485	0.0286	0.0199	0
7137	-198.6	-232.0	500	0.0788	0.0185	0.0603	0
7138	-135.6	-232.0	500	0.1056	0.0327	0.0729	0
7139	-312.9	-232.0	500	0.0483	0.0109	0.0374	0
7140	-483.8	-232.0	500	0.0149	0.0116	0.0032	0
7141	-289.9	-232.0	500	0.0673	0.0253	0.0420	0
7142	-327.9	-232.0	500	0.0925	0.0580	0.0344	0
7143	-457.6	-232.0	500	0.0293	0.0208	0.0085	0
7144	-191.0	-232.1	500	0.0694	0.0076	0.0618	0
7145	-270.5	-232.1	500	0.0890	0.0432	0.0459	0
7146	-366.8	-232.1	500	0.0346	0.0080	0.0266	0
7147	-282.8	-232.1	500	0.0569	0.0135	0.0434	0
7148	571.7	-232.1	209	0.1090	0.0028	0.1061	1
7149	-336.5	-232.0	500	0.0404	0.0077	0.0327	0
7150	-137.7	-232.0	500	0.0978	0.0254	0.0725	0
7151	-149.9	-232.0	500	0.0957	0.0257	0.0700	0
7152	-359.8	-232.0	500	0.0583	0.0302	0.0280	0
7153	-160.1	-232.0	500	0.0761	0.0081	0.0680	0
7154	-378.7	-232.0	500	0.0480	0.0238	0.0243	0
7155	577.4	-232.0	213	0.1109	0.0028	0.1081	1
7156	-437.5	-231.9	500	0.0388	0.0263	0.0125	0
7157	-305.7	-231.9	500	0.0599	0.0210	0.0389	0
7158	-232.7	-231.9	500	0.0772	0.0238	0.0535	0
7159	-110.5	-231.9	500	0.0959	0.0180	0.0779	0
7160	-179.3	-231.9	500	0.0845	0.0204	0.0641	0
7161	-47.9	-231.9	500	0.1076	0.0172	0.0904	0
7162	-138.8	-231.9	500	0.0950	0.0228	0.0722	0
7163	-211.8	-231.9	500	0.0793	0.0216	0.0576	0
7164	-200.1	-231.9	500	0.0934	0.0335	0.0600	0
7165	-296.2	-231.9	500	0.0768	0.0361	0.0408	0
7166	-284.8	-231.9	500	0.0895	0.0464	0.0430	0
7167	-165.6	-231.9	500	0.0957	0.0288	0.0669	0
7168	-202.3	-231.9	500	0.0746	0.0151	0.0595	0
7169	-360.9	-231.9	500	0.1001	0.0722	0.0278	0
7170	-276.4	-231.9	500	0.0628	0.0180	0.0447	0
7171	-151.6	-231.9	500	0.0795	0.0098	0.0697	0
7172	-267.9	-231.9	500	0.0913	0.0448	0.0464	0
7173	-190.8	-231.9	500	0.0762	0.0144	0.0618	0
7174	-394.9	-231.9	500	0.0371	0.0160	0.0210	0
7175	-42.4	-231.9	500	0.1098	0.0183	0.0915	0
7176	-325.3	-231.9	500	0.0649	0.0299	0.0349	0
7177	-192.8	-231.9	500	0.0663	0.0049	0.0614	0
7178	-261.2	-231.9	500	0.0712	0.0234	0.0478	0
7179	-380.1	-231.9	500	0.0436	0.0196	0.0240	0
7180	-303.2	-231.9	500	0.0648	0.0255	0.0394	0
7181	-190.3	-231.9	500	0.0922	0.0303	0.0619	0
7182	-461.7	-231.9	500	0.0308	0.0232	0.0077	0
7183	-399.2	-231.9	500	0.0514	0.0313	0.0202	0
7184	-200.0	-232.0	500	0.0664	0.0064	0.0600	0
7185	-458.2	-232.0	500	0.0252	0.0168	0.0084	0
7186	447.8	-232.0	156	0.0736	0.0030	0.0707	1
7187	-252.8	-231.9	500	0.0696	0.0201	0.0494	0
7188	-205.3	-231.9	500	0.0733	0.0143	0.0589	0
7189	-191.4	-231.9	500	0.0834	0.0216	0.0617	0
7190	-313.0	-231.9	500	0.0606	0.0232	0.0374	0
7191	-190.5	-231.9	500	0.0874	0.0255	0.0619	0
7192	-197.9	-231.9	500	0.0762	0.0158	0.0604	0
7193	-175.8	-231.9	500	0.0970	0.0322	0.0648	0
7194	-197.0	-231.9	500	0.0844	0.0238	0.0606	0
7195	-472.5	-231.9	500	0.0276	0.0221	0.0055	0
7196	-265.9	-231.9	500	0.0526	0.0058	0.0468	0
7197	-247.2	-231.9	500	0.0759	0.0253	0.0506	0
7198	-114.1	-231.9	500	0.0871	0.0099	0.0772	0
7199	-107.8	-231.9	500	0.1027	0.0242	0.0784	0
7200	-418.3	-231.9	500	0.0292	0.0129	0.0163	0
7201	-207.4	-231.9	500	0.0761	0.0175	0.0585	0
7202	-434.7	-231.9	500	0.0361	0.0230	0.0131	0
7203	-429.4	-231.9	500	0.0556	0.0415	0.0141	0
7204	-208.8	-232.0	500	0.0646	0.0064	0.0582	0
7205	-487.7	-232.0	500	0.0403	0.0379	0.0025	0
7206	-483.3	-232.0	500	0.0428	0.0395	0.0033	0
7207	-132.9	-232.0	500	0.1095	0.0361	0.0734	0
7208	-285.2	-232.0	500	0.0669	0.0239	0.0430	0
7209	-102.0	-232.0	500	0.0918	0.0122	0.0796	0
7210	-373.0	-232.0	500	0.0344	0.0089	0.0254	0
7211	-258.7	-232.0	500	0.0739	0.0257	0.0483	0
7212	-88.2	-232.0	500	0.0935	0.0111	0.0824	0
7213	-355.3	-232.0	500	0.0496	0.0207	0.0289	0
7214	447.3	-232.0	142	0.0707	0.0029	0.0677	1
7215	-198.0	-231.9	500	0.0709	0.0105	0.0604	0
7216	416.3	-231.9	110	0.0581	0.0030	0.0551	1
7217	-202.4	-231.8	500	0.0951	0.0355	0.0595	0
7218	-269.8	-231.8	500	0.0658	0.0198	0.0460	0
7219	-232.0	-231.8	500	0.0680	0.0144	0.0536	0
7220	335.6	-231.8	46	0.0294	0.0029	0.0265	1
7221	-412.8	-231.8	500	0.0407	0.0232	0.0174	0
7222	-168.8	-231.8	500	0.0998	0.0335	0.0662	0
7223	-116.1	-231.8	500	0.1074	0.0306	0.0768	0
7224	-198.2	-231.8	500	0.0763	0.0159	0.0604	0
7225	-160.3	-231.8	500	0.0987	0.0307	0.0679	0
7226	-441.3	-231.7	500	0.0403	0.0286	0.0117	0
7227	-354.1	-231.8	500	0.1084	0.0792	0.0292	0
7228	-330.6	-231.8	500	0.1207	0.0868	0.0339	0
7229	-337.7	-231.8	500	0.1046	0.0721	0.0325	0
7230	-149.1	-231.8	500	0.1065	0.0363	0.0702	0
7231	-260.4	-231.8	500	0.0945	0.0466	0.0479	0
7232	-343.7	-231.8	500	0.0585	0.0272	0.0313	0
7233	341.2	-231.8	260	0.0731	0.0029	0.0702	1
7234	-334.9	-231.7	500	0.0771	0.0441	0.0330	0
7235	-441.9	-231.8	500	0.0370	0.0253	0.0116	0
7236	-322.6	-231.8	500	0.0948	0.0593	0.0355	0
7237	-443.9	-231.8	500	0.0390	0.0278	0.0112	0
7238	-476.4	-231.8	500	0.0180	0.0133	0.0047	0
7239	-336.5	-231.9	500	0.1007	0.0680	0.0327	0
7240	-449.8	-231.9	500	0.0269	0.0168	0.0100	0
7241	-485.8	-231.9	500	0.0180	0.0151	0.0028	0
7242	-249.2	-231.9	500	0.0950	0.0448	0.0502	0
7243	-110.6	-231.9	500	0.1053	0.0274	0.0779	0
7244	-218.0	-231.9	500	0.0925	0.0361	0.0564	0
7245	-357.1	-231.9	500	0.0405	0.0119	0.0286	0
7246	-98.1	-231.9	500	0.0908	0.0104	0.0804	0
7247	-216.8	-231.9	500	0.0776	0.0210	0.0566	0
7248	359.2	-231.9	60	0.0367	0.0025	0.0342	1
7249	-201.1	-231.8	500	0.0883	0.0285	0.0598	0
7250	-217.8	-231.8	500	0.0758	0.0193	0.0564	0
7251	384.4	-231.8	160	0.0619	0.0030	0.0590	1
7252	-396.0	-231.8	500	0.0251	0.0043	0.0208	0
7253	-382.8	-231.8	500	0.0456	0.0221	0.0234	0
7254	387.7	-231.8	142	0.0588	0.0030	0.0558	1
7255	-143.0	-231.7	500	0.0935	0.0221	0.0714	0
7256	-219.3	-231.7	500	0.1008	0.0447	0.0561	0
7257	-229.6	-231.7	500	0.0604	0.0063	0.0541	0
7258	-425.1	-231.7	500	0.0231	0.0081	0.0150	0
7259	-246.5	-231.7	500	0.0715	0.0207	0.0507	0
7260	-197.8	-231.7	500	0.1020	0.0415	0.0604	0
7261	-220.7	-231.7	500	0.0796	0.0237	0.0559	0
7262	-171.1	-231.7	500	0.0742	0.0084	0.0658	0
7263	-272.1	-231.7	500	0.0655	0.0199	0.0456	0
7264	-359.1	-231.7	500	0.0549	0.0267	0.0282	0
7265	-130.0	-231.7	500	0.0877	0.0137	0.0740	0
7266	-282.0	-231.7	500	0.0728	0.0292	0.0436	0
7267	-58.8	-231.7	500	0.0963	0.0080	0.0882	0
7268	-563.8	-231.7	500	0.0185	0.0312	-0.0128	0
7269	-356.5	-231.7	500	0.0507	0.0220	0.0287	0
7270	-314.5	-231.8	500	0.0462	0.0091	0.0371	0
7271	-189.0	-231.8	500	0.0718	0.0096	0.0622	0
7272	-193.1	-231.8	500	0.0660	0.0046	0.0614	0
7273	-344.8	-231.8	500	0.0544	0.0234	0.0310	0
7274	-323.6	-231.8	500	0.0529	0.0176	0.0353	0
7275	-350.9	-231.8	500	0.0591	0.0293	0.0298	0
7276	-146.4	-231.8	500	0.0822	0.0115	0.0707	0
7277	-393.9	-231.8	500	0.0434	0.0222	0.0212	0
7278	-292.7	-231.8	500	0.0666	0.0251	0.0415	0
7279	-302.9	-231.8	500	0.1164	0.0770	0.0394	0
7280	-278.4	-231.8	500	0.0652	0.0209	0.0443	0
7281	-177.4	-231.8	500	0.0731	0.0086	0.0645	0
7282	-256.6	-231.8	500	0.0608	0.0122	0.0487	0
7283	-426.6	-231.8	500	0.0320	0.0173	0.0147	0
7284	-290.7	-231.9	500	0.0554	0.0136	0.0419	0
7285	-149.1	-231.9	500	0.0779	0.0077	0.0702	0
7286	-155.8	-231.9	500	0.0884	0.0196	0.0688	0
7287	-266.2	-231.9	500	0.0893	0.0426	0.0468	0
7288	-396.9	-231.9	500	0.0349	0.0142	0.0206	0
7289	-360.8	-231.9	500	0.0417	0.0139	0.0278	0
7290	466.8	-231.9	140	0.0745	0.0029	0.0716	1
7291	-306.0	-231.8	500	0.0908	0.0520	0.0388	0
7292	-172.4	-231.8	500	0.0805	0.0150	0.0655	0
7293	-404.2	-231.8	500	0.1116	0.0924	0.0192	0
7294	-341.1	-231.8	500	0.0600	0.0282	0.0318	0
7295	-333.9	-231.8	500	0.0403	0.0071	0.0332	0
7296	-278.9	-231.9	500	0.0669	0.0227	0.0442	0
7297	-174.8	-231.9	500	0.0753	0.0102	0.0650	0
7298	394.6	-231.9	101	0.0519	0.0030	0.0490	1
7299	40.3	-231.8	500	0.1200	0.0120	0.1081	0
7300	-437.7	-231.7	500	0.0231	0.0107	0.0125	0
7301	289.7	-231.8	25	0.0158	0.0026	0.0132	1
7302	-497.9	-231.7	500	0.0261	0.0257	0.0004	0
7303	-377.4	-231.7	500	0.0321	0.0076	0.0245	0
7304	-169.1	-231.7	500	0.1146	0.0485	0.0662	0
7305	-394.4	-231.7	500	0.0343	0.0132	0.0211	0
7306	-477.8	-231.8	500	0.0291	0.0246	0.0044	0
7307	-315.4	-231.8	500	0.0616	0.0247	0.0369	0
7308	-246.0	-231.8	500	0.0958	0.0450	0.0508	0
7309	-185.0	-231.8	500	0.0806	0.0176	0.0630	0
7310	496.5	-231.8	160	0.0844	0.0029	0.0815	1
7311	-443.1	-231.7	500	0.0389	0.0275	0.0114	0
7312	-408.9	-231.7	500	0.0256	0.0074	0.0182	0
7313	-412.1	-231.8	500	0.0556	0.0380	0.0176	0
7314	-544.8	-231.8	500	0.0275	0.0364	-0.0090	0
7315	-255.7	-231.8	500	0.0640	0.0151	0.0489	0
7316	-287.4	-231.8	500	0.0597	0.0172	0.0425	0
7317	-422.9	-231.8	500	0.0438	0.0283	0.0154	0
7318	-247.5	-231.9	500	0.1004	0.0499	0.0505	0
7319	-195.9	-231.9	500	0.0852	0.0244	0.0608	0
7320	-153.2	-231.9	500	0.1176	0.0482	0.0694	0
7321	-417.5	-231.8	500	0.0411	0.0246	0.0165	0
7322	-260.5	-231.9	500	0.0557	0.0078	0.0479	0
7323	-556.9	-231.9	500	0.0211	0.0324	-0.0114	0
7324	-586.9	-231.9	500	0.0180	0.0354	-0.0174	0
7325	-156.0	-232.0	500	0.0766	0.0078	0.0688	0
7326	-71.7	-232.0	500	0.0915	0.0058	0.0857	0
7327	386.5	-231.9	197	0.0695	0.0029	0.0666	1
7328	-336.2	-231.9	500	0.0472	0.0145	0.0328	0
7329	-368.9	-231.9	500	0.0414	0.0152	0.0262	0
7330	-122.0	-231.9	500	0.0830	0.0074	0.0756	0
7331	-223.1	-231.9	500	0.0659	0.0106	0.0554	0
7332	-263.7	-231.9	500	0.0813	0.0340	0.0473	0
7333	-587.5	-231.9	500	0.0175	0.0350	-0.0175	0
7334	-274.9	-231.9	500	0.1080	0.0630	0.0450	0
7335	-73.6	-231.9	500	0.0958	0.0106	0.0853	0
7336	-364.7	-231.9	500	0.0391	0.0120	0.0271	0
7337	-371.4	-231.9	500	0.0405	0.0148	0.0257	0
7338	-177.7	-231.9	500	0.0933	0.0288	0.0645	0
7339	-387.7	-231.9	500	0.0380	0.0156	0.0225	0
7340	-236.7	-232.0	500	0.0682	0.0155	0.0527	0
7341	-49.7	-232.0	500	0.1099	0.0198	0.0901	0
7342	-22.6	-231.9	500	0.1077	0.0122	0.0955	0
7343	-137.9	-231.9	500	0.0986	0.0262	0.0724	0
7344	488.4	-231.9	140	0.0788	0.0028	0.0760	1
7345	-231.1	-231.8	500	0.1079	0.0541	0.0538	0
7346	-451.4	-231.8	500	0.0357	0.0260	0.0097	0
7347	-191.9	-231.8	500	0.0940	0.0324	0.0616	0
7348	-268.4	-231.8	500	0.0845	0.0381	0.0463	0
7349	412.3	-231.8	97	0.0547	0.0028	0.0519	1
7350	488.0	-231.7	150	0.0807	0.0028	0.0779	1
7351	-312.3	-231.6	500	0.1000	0.0624	0.0375	0
7352	-341.5	-231.6	500	0.0464	0.0147	0.0317	0
7353	-371.8	-231.7	500	0.0305	0.0049	0.0256	0
7354	-440.9	-231.7	500	0.0437	0.0319	0.0118	0
7355	-166.4	-231.7	500	0.0877	0.0210	0.0667	0
7356	-165.0	-231.7	500	0.1008	0.0338	0.0670	0
7357	-409.9	-231.7	500	0.0383	0.0203	0.0180	0
7358	-135.7	-231.7	500	0.1050	0.0321	0.0729	0
7359	-114.1	-231.7	500	0.0824	0.0052	0.0772	0
7360	429.0	-231.7	87	0.0565	0.0029	0.0536	1
7361	-119.5	-231.6	500	0.0941	0.0180	0.0761	0
7362	-317.5	-231.6	500	0.0683	0.0318	0.0365	0
7363	-453.4	-231.6	500	0.0247	0.0154	0.0093	0
7364	-340.6	-231.6	500	0.0564	0.0245	0.0319	0
7365	-416.2	-231.6	500	0.0308	0.0141	0.0168	0
7366	-96.7	-231.7	500	0.0943	0.0136	0.0807	0
7367	-432.9	-231.6	500	0.0329	0.0195	0.0134	0
7368	-228.0	-231.7	500	0.0708	0.0164	0.0544	0
7369	-162.3	-231.7	500	0.0989	0.0314	0.0675	0
7370	-312.6	-231.7	500	0.0580	0.0205	0.0375	0
7371	-302.3	-231.7	500	0.1001	0.0606	0.0395	0
7372	-315.9	-231.7	500	0.0583	0.0215	0.0368	0
7373	-195.1	-231.7	500	0.0897	0.0288	0.0610	0
7374	-287.2	-231.7	500	0.0604	0.0178	0.0426	0
7375	-324.8	-231.7	500	0.0498	0.0147	0.0350	0
7376	-281.6	-231.7	500	0.0669	0.0232	0.0437	0
7377	-336.0	-231.7	500	0.0479	0.0151	0.0328	0
7378	-274.0	-231.7	500	0.0781	0.0329	0.0452	0
7379	-118.7	-231.7	500	0.0976	0.0213	0.0763	0
7380	-73.4	-231.7	500	0.1069	0.0216	0.0853	0
7381	-191.0	-231.7	500	0.0689	0.0071	0.0618	0
7382	-257.8	-231.7	500	0.0950	0.0466	0.0484	0
7383	383.1	-231.7	120	0.0534	0.0030	0.0504	1
7384	-213.5	-231.6	500	0.1016	0.0443	0.0573	0
7385	-280.1	-231.6	500	0.0544	0.0104	0.0440	0
7386	-421.5	-231.6	500	0.0312	0.0155	0.0157	0
7387	-456.7	-231.6	500	0.0215	0.0129	0.0087	0
7388	-300.9	-231.7	500	0.1019	0.0621	0.0398	0
7389	-442.1	-231.7	500	0.0261	0.0145	0.0116	0
7390	-426.3	-231.7	500	0.0388	0.0241	0.0147	0
7391	-255.7	-231.7	500	0.1106	0.0617	0.0489	0
7392	-119.7	-231.7	500	0.1051	0.0290	0.0761	0
7393	-442.4	-231.7	500	0.0356	0.0241	0.0115	0
7394	-431.7	-231.8	500	0.0225	0.0088	0.0137	0
7395	-332.2	-231.8	500	0.0672	0.0336	0.0336	0
7396	-49.8	-231.8	500	0.1094	0.0194	0.0900	0
7397	-218.1	-231.8	500	0.0669	0.0105	0.0564	0
7398	-381.8	-231.8	500	0.0413	0.0177	0.0236	0
7399	-463.2	-231.8	500	0.0270	0.0196	0.0074	0
7400	-221.7	-231.8	500	0.0856	0.0299	0.0557	0
7401	-156.9	-231.8	500	0.0726	0.0040	0.0686	0
7402	-370.6	-231.8	500	0.0439	0.0180	0.0259	0
7403	-202.0	-231.8	500	0.1102	0.0506	0.0596	0
7404	-241.4	-231.8	500	0.0877	0.0360	0.0517	0
7405	-253.8	-231.8	500	0.0927	0.0435	0.0492	0
7406	-202.6	-231.8	500	0.0669	0.0074	0.0595	0
7407	-169.9	-231.8	500	0.0983	0.0323	0.0660	0
7408	-256.5	-231.8	500	0.0630	0.0143	0.0487	0
7409	-118.1	-231.8	500	0.0835	0.0071	0.0764	0
7410	-485.2	-231.8	500	0.0136	0.0106	0.0030	0
7411	-326.3	-231.8	500	0.0500	0.0152	0.0347	0
7412	-315.5	-231.9	500	0.0618	0.0249	0.0369	0
7413	-456.4	-231.9	500	0.0283	0.0196	0.0087	0
7414	-168.8	-231.9	500	0.0873	0.0210	0.0662	0
7415	-117.7	-231.9	500	0.0936	0.0171	0.0765	0
7416	-289.0	-231.9	500	0.0616	0.0194	0.0422	0
7417	-391.9	-231.9	500	0.0398	0.0182	0.0216	0
7418	-395.1	-231.9	500	0.0510	0.0300	0.0210	0
7419	-303.7	-231.9	500	0.0539	0.0147	0.0393	0
7420	-202.2	-231.9	500	0.0781	0.0186	0.0596	0
7421	-265.9	-231.9	500	0.0712	0.0243	0.0468	0
7422	-376.1	-231.9	500	0.0449	0.0202	0.0248	0
7423	-88.3	-232.0	500	0.0884	0.0060	0.0823	0
7424	270.6	-231.9	182	0.0437	0.0030	0.0407	1
7425	-492.0	-231.9	500	0.0261	0.0245	0.0016	0
7426	-333.6	-231.9	500	0.0654	0.0321	0.0333	0
7427	-332.0	-231.9	500	0.0710	0.0374	0.0336	0
7428	-361.7	-231.9	500	0.1146	0.0869	0.0277	0
7429	-228.8	-231.9	500	0.0742	0.0200	0.0542	0
7430	-496.7	-231.9	500	0.0106	0.0100	0.0007	0
7431	-394.3	-232.0	500	0.0482	0.0271	0.0211	0
7432	-283.0	-232.0	500	0.0617	0.0183	0.0434	0
7433	-160.9	-232.0	500	0.1144	0.0465	0.0678	0
7434	-122.4	-232.0	500	0.0881	0.0126	0.0755	0
7435	-107.7	-232.0	500	0.0979	0.0194	0.0785	0
7436	-359.8	-232.0	500	0.0353	0.0073	0.0280	0
7437	-452.1	-232.0	500	0.0230	0.0134	0.0096	0
7438	-312.6	-232.0	500	0.0569	0.0195	0.0375	0
7439	433.2	-232.0	94	0.0585	0.0030	0.0555	1
7440	-184.6	-231.9	500	0.0960	0.0330	0.0631	0
7441	-189.0	-231.9	500	0.0891	0.0269	0.0622	0
7442	-357.2	-231.9	500	0.0398	0.0112	0.0286	0
7443	-267.3	-231.9	500	0.0564	0.0099	0.0465	0
7444	-70.7	-231.9	500	0.0949	0.0090	0.0859	0
7445	-218.2	-231.9	500	0.0791	0.0228	0.0564	0
7446	-382.3	-231.9	500	0.1149	0.0913	0.0235	0
7447	-106.3	-231.9	500	0.0998	0.0211	0.0787	0
7448	-279.4	-231.9	500	0.1038	0.0597	0.0441	0
7449	-366.1	-231.9	500	0.0407	0.0139	0.0268	0
7450	-211.5	-231.9	500	0.0859	0.0282	0.0577	0
7451	460.0	-231.9	120	0.0688	0.0029	0.0659	1
7452	-467.6	-231.9	500	0.0405	0.0341	0.0065	0
7453	-203.6	-231.9	500	0.0729	0.0137	0.0593	0
7454	-339.3	-231.9	500	0.1154	0.0832	0.0321	0
7455	-425.6	-231.9	500	0.0446	0.0297	0.0149	0
7456	-268.6	-231.9	500	0.0930	0.0467	0.0463	0
7457	-83.5	-231.9	500	0.1060	0.0227	0.0833	0
7458	-228.4	-231.9	500	0.0672	0.0129	0.0543	0
7459	-129.0	-231.9	500	0.0958	0.0216	0.0742	0
7460	-184.6	-231.9	500	0.0928	0.0297	0.0631	0
7461	-326.6	-231.9	500	0.1120	0.0773	0.0347	0
7462	-340.0	-231.9	500	0.1135	0.0814	0.0320	0
7463	-77.5	-231.9	500	0.0994	0.0149	0.0845	0
7464	-134.1	-231.9	500	0.1094	0.0362	0.0732	0
7465	-247.1	-231.9	500	0.0712	0.0206	0.0506	0
7466	-483.6	-231.9	500	0.0131	0.0098	0.0033	0
7467	-191.0	-231.9	500	0.0685	0.0067	0.0618	0
7468	-38.0	-231.9	500	0.1021	0.0097	0.0924	0
7469	-376.9	-231.9	500	0.0374	0.0128	0.0246	0
7470	-352.6	-231.9	500	0.0447	0.0152	0.0295	0
7471	517.9	-231.9	141	0.0846	0.0027	0.0819	1
7472	-80.9	-231.8	500	0.1005	0.0167	0.0838	0
7473	-303.2	-231.8	500	0.0632	0.0238	0.0394	0
7474	-451.7	-231.8	500	0.0429	0.0333	0.0097	0
7475	-193.1	-231.8	500	0.0809	0.0195	0.0614	0
7476	-200.5	-231.8	500	0.0766	0.0167	0.0599	0
7477	-201.0	-231.8	500	0.0791	0.0193	0.0598	0
7478	-315.1	-231.8	500	0.0767	0.0397	0.0370	0
7479	-495.4	-231.8	500	0.0235	0.0226	0.0009	0
7480	-230.9	-231.9	500	0.1079	0.0540	0.0538	0
7481	-355.5	-231.9	500	0.0418	0.0129	0.0289	0
7482	-386.5	-231.9	500	0.0489	0.0262	0.0227	0
7483	-278.3	-231.9	500	0.0565	0.0121	0.0443	0
7484	-296.3	-231.9	500	0.0649	0.0241	0.0407	0
7485	-292.6	-231.9	500	0.1142	0.0728	0.0415	0
7486	-493.0	-231.9	500	0.0242	0.0228	0.0014	0
7487	-250.4	-232.0	500	0.0595	0.0096	0.0499	0
7488	-132.2	-232.0	500	0.1018	0.0282	0.0736	0
7489	-210.9	-232.0	500	0.0791	0.0213	0.0578	0
7490	-326.8	-232.0	500	0.0772	0.0426	0.0346	0
7491	395.1	-232.0	83	0.0488	0.0029	0.0459	1
7492	-363.8	-231.9	500	0.0495	0.0223	0.0272	0
7493	-227.9	-231.9	500	0.0609	0.0064	0.0544	0
7494	-73.4	-231.9	500	0.1010	0.0157	0.0853	0
7495	-198.1	-231.9	500	0.0762	0.0158	0.0604	0
7496	-368.3	-231.9	500	0.0404	0.0141	0.0263	0
7497	-156.4	-231.9	500	0.0935	0.0248	0.0687	0
7498	-443.1	-231.9	500	0.0451	0.0338	0.0114	0
7499	-260.9	-231.9	500	0.0614	0.0135	0.0478	0
7500	-104.5	-231.9	500	0.0895	0.0104	0.0791	0
