HYPERPARAMS
version: 9	h1_size: 2048	h2_size: None	npop: 50	sigma: 0.1	 alpha: 0.03
ENVIRONMENT
delta_l: 0.0001	max_steps: 500	goal_eps: 0.003


ep	reward	E[r]	steps	start_d	end_d	covered	info
8532	-84.3	-267.0	500	0.0904	0.0073	0.0831	0
8533	-181.1	-267.0	500	0.0944	0.0306	0.0638	0
8534	-197.1	-267.0	500	0.1037	0.0431	0.0606	0
8535	271.6	-266.9	148	0.0368	0.0029	0.0339	1
8536	-382.9	-266.9	500	0.0353	0.0119	0.0234	0
8537	-301.2	-266.9	500	0.0679	0.0281	0.0398	0
8538	-284.0	-266.9	500	0.0537	0.0105	0.0432	0
8539	-171.0	-266.9	500	0.1028	0.0370	0.0658	0
8540	-412.0	-266.9	500	0.0254	0.0078	0.0176	0
8541	-191.7	-266.9	500	0.0696	0.0079	0.0617	0
8542	-441.7	-266.9	500	0.0244	0.0128	0.0117	0
8543	-405.5	-266.9	500	0.0297	0.0108	0.0189	0
8544	-318.5	-266.9	500	0.0644	0.0281	0.0363	0
8545	-302.6	-266.9	500	0.0486	0.0091	0.0395	0
8546	-247.6	-266.9	500	0.0622	0.0117	0.0505	0
8547	-118.7	-266.9	500	0.0975	0.0212	0.0763	0
8548	-298.3	-266.9	500	0.0495	0.0092	0.0403	0
8549	-91.6	-266.9	500	0.0903	0.0086	0.0817	0
8550	-165.7	-266.9	500	0.0817	0.0148	0.0669	0
8551	413.4	-266.9	114	0.0584	0.0030	0.0554	1
8552	-350.7	-266.8	500	0.0373	0.0074	0.0299	0
8553	-131.0	-266.8	500	0.1076	0.0338	0.0738	0
8554	439.8	-266.8	103	0.0618	0.0029	0.0589	1
8555	-200.2	-266.7	500	0.0684	0.0084	0.0600	0
8556	-212.7	-266.7	500	0.0765	0.0190	0.0575	0
8557	-450.9	-266.7	500	0.0173	0.0075	0.0098	0
8558	338.3	-266.7	69	0.0343	0.0030	0.0314	1
8559	-167.9	-266.7	500	0.0787	0.0123	0.0664	0
8560	-358.2	-266.7	500	0.0420	0.0136	0.0284	0
8561	-235.1	-266.7	500	0.0606	0.0076	0.0530	0
8562	-351.6	-266.7	500	0.0371	0.0074	0.0297	0
8563	-134.4	-266.7	500	0.0832	0.0101	0.0731	0
8564	-172.1	-266.7	500	0.0760	0.0104	0.0656	0
8565	-130.4	-266.6	500	0.0807	0.0068	0.0739	0
8566	-56.3	-266.6	500	0.0959	0.0072	0.0887	0
8567	-259.4	-266.6	500	0.0659	0.0178	0.0481	0
8568	-62.0	-266.6	500	0.0968	0.0091	0.0876	0
8569	-442.0	-266.6	500	0.0262	0.0146	0.0116	0
8570	-282.5	-266.6	500	0.0583	0.0148	0.0435	0
8571	-12.4	-266.6	500	0.1166	0.0190	0.0975	0
8572	-179.5	-266.6	500	0.0944	0.0303	0.0641	0
8573	-176.5	-266.6	500	0.0996	0.0349	0.0647	0
8574	-319.6	-266.6	500	0.0446	0.0086	0.0361	0
8575	-244.8	-266.6	500	0.0733	0.0223	0.0510	0
8576	449.2	-266.6	142	0.0710	0.0029	0.0681	1
8577	-367.3	-266.5	500	0.0378	0.0113	0.0265	0
8578	-228.6	-266.5	500	0.0620	0.0077	0.0543	0
8579	-82.6	-266.5	500	0.0923	0.0088	0.0835	0
8580	-167.5	-266.5	500	0.0893	0.0228	0.0665	0
8581	-323.3	-266.4	500	0.0505	0.0152	0.0353	0
8582	-170.0	-266.5	500	0.0872	0.0212	0.0660	0
8583	-172.5	-266.4	500	0.0763	0.0108	0.0655	0
8584	-370.5	-266.4	500	0.1106	0.0847	0.0259	0
8585	-346.8	-266.4	500	0.0549	0.0242	0.0306	0
8586	-288.6	-266.5	500	0.0592	0.0170	0.0423	0
8587	-241.8	-266.5	500	0.0591	0.0074	0.0516	0
8588	-331.1	-266.5	500	0.0481	0.0143	0.0338	0
8589	-224.2	-266.5	500	0.0619	0.0067	0.0552	0
8590	-197.0	-266.5	500	0.0955	0.0349	0.0606	0
8591	-392.0	-266.4	500	0.0538	0.0322	0.0216	0
8592	-264.6	-266.5	500	0.0606	0.0135	0.0471	0
8593	-180.4	-266.5	500	0.0692	0.0053	0.0639	0
8594	-254.9	-266.5	500	0.0778	0.0288	0.0490	0
8595	-114.9	-266.5	500	0.1070	0.0300	0.0770	0
8596	-287.2	-266.4	500	0.0458	0.0033	0.0426	0
8597	474.9	-266.4	123	0.0729	0.0029	0.0700	1
8598	-255.4	-266.4	500	0.0542	0.0053	0.0489	0
8599	-85.1	-266.3	500	0.0914	0.0085	0.0830	0
8600	-134.9	-266.3	500	0.0923	0.0192	0.0730	0
8601	-98.3	-266.3	500	0.0850	0.0047	0.0803	0
8602	-130.1	-266.3	500	0.0839	0.0099	0.0740	0
8603	-472.2	-266.3	500	0.0145	0.0090	0.0056	0
8604	-138.3	-266.3	500	0.0771	0.0048	0.0723	0
8605	-209.1	-266.3	500	0.0797	0.0215	0.0582	0
8606	-269.0	-266.3	500	0.0601	0.0139	0.0462	0
8607	-79.5	-266.3	500	0.0983	0.0142	0.0841	0
8608	-413.7	-266.3	500	0.0259	0.0086	0.0173	0
8609	-187.9	-266.3	500	0.0724	0.0100	0.0624	0
8610	-212.3	-266.3	500	0.1102	0.0527	0.0575	0
8611	-176.6	-266.3	500	0.0920	0.0273	0.0647	0
8612	-340.7	-266.3	500	0.0404	0.0085	0.0319	0
8613	-362.3	-266.3	500	0.0547	0.0271	0.0275	0
8614	-346.1	-266.3	500	0.0434	0.0126	0.0308	0
8615	-286.6	-266.3	500	0.0514	0.0088	0.0427	0
8616	-197.2	-266.3	500	0.0699	0.0093	0.0606	0
8617	-228.9	-266.3	500	0.0679	0.0137	0.0542	0
8618	-311.0	-266.3	500	0.0496	0.0118	0.0378	0
8619	-351.4	-266.3	500	0.0406	0.0109	0.0297	0
8620	-345.1	-266.3	500	0.0424	0.0115	0.0310	0
8621	-155.2	-266.3	500	0.1051	0.0362	0.0690	0
8622	-105.4	-266.3	500	0.0945	0.0156	0.0789	0
8623	-111.2	-266.3	500	0.1111	0.0334	0.0778	0
8624	-262.9	-266.2	500	0.0648	0.0174	0.0474	0
8625	-123.5	-266.2	500	0.0936	0.0183	0.0753	0
8626	-232.8	-266.2	500	0.0819	0.0284	0.0534	0
8627	-58.1	-266.2	500	0.1045	0.0162	0.0884	0
8628	-202.8	-266.2	500	0.0739	0.0145	0.0594	0
8629	289.5	-266.2	151	0.0410	0.0029	0.0380	1
8630	-179.6	-266.1	500	0.0845	0.0204	0.0641	0
8631	-427.8	-266.1	500	0.0452	0.0308	0.0144	0
8632	-246.1	-266.1	500	0.0691	0.0183	0.0508	0
8633	-480.6	-266.1	500	0.0097	0.0058	0.0039	0
8634	-270.6	-266.2	500	0.0509	0.0050	0.0459	0
8635	-205.1	-266.2	500	0.0954	0.0364	0.0590	0
8636	-226.7	-266.2	500	0.0613	0.0067	0.0547	0
8637	-496.0	-266.1	500	0.0094	0.0087	0.0008	0
8638	-127.2	-266.2	500	0.0900	0.0155	0.0746	0
8639	527.0	-266.2	186	0.0957	0.0028	0.0928	1
8640	-421.8	-266.1	500	0.0292	0.0135	0.0156	0
8641	-203.7	-266.1	500	0.0727	0.0134	0.0593	0
8642	-207.4	-266.1	500	0.1075	0.0489	0.0585	0
8643	-314.9	-266.1	500	0.0462	0.0092	0.0370	0
8644	-94.2	-266.1	500	0.1118	0.0306	0.0812	0
8645	-233.0	-266.1	500	0.0716	0.0182	0.0534	0
8646	-446.4	-266.1	500	0.0153	0.0046	0.0107	0
8647	-126.2	-266.1	500	0.1006	0.0258	0.0748	0
8648	-205.2	-266.1	500	0.0844	0.0254	0.0590	0
8649	-441.8	-266.0	500	0.0370	0.0254	0.0116	0
8650	461.3	-266.1	129	0.0709	0.0025	0.0683	1
8651	-254.4	-266.0	500	0.0600	0.0108	0.0491	0
8652	-124.0	-266.0	500	0.1053	0.0301	0.0752	0
8653	-163.7	-266.0	500	0.1012	0.0340	0.0673	0
8654	-176.0	-266.0	500	0.1080	0.0432	0.0648	0
8655	-207.7	-265.9	500	0.0803	0.0218	0.0585	0
8656	390.6	-265.9	134	0.0578	0.0028	0.0550	1
8657	-254.5	-265.9	500	0.0649	0.0158	0.0491	0
8658	368.9	-265.9	175	0.0617	0.0029	0.0588	1
8659	-169.3	-265.8	500	0.0882	0.0221	0.0661	0
8660	-218.5	-265.8	500	0.0718	0.0155	0.0563	0
8661	-101.8	-265.8	500	0.0910	0.0113	0.0796	0
8662	-115.3	-265.8	500	0.1120	0.0351	0.0769	0
8663	-78.6	-265.7	500	0.1103	0.0261	0.0843	0
8664	25.3	-265.7	500	0.1192	0.0142	0.1051	0
8665	-295.9	-265.7	500	0.0584	0.0176	0.0408	0
8666	-88.9	-265.7	500	0.1040	0.0217	0.0822	0
8667	-263.7	-265.7	500	0.0789	0.0316	0.0473	0
8668	329.1	-265.7	50	0.0289	0.0030	0.0259	1
8669	-377.2	-265.6	500	0.0435	0.0189	0.0246	0
8670	-67.4	-265.6	500	0.1097	0.0232	0.0865	0
8671	-483.1	-265.6	500	0.0170	0.0136	0.0034	0
8672	-112.0	-265.6	500	0.1102	0.0326	0.0776	0
8673	387.5	-265.6	83	0.0471	0.0030	0.0442	1
8674	-298.4	-265.5	500	0.0555	0.0152	0.0403	0
8675	-292.0	-265.5	500	0.0961	0.0545	0.0416	0
8676	-390.8	-265.5	500	0.0348	0.0130	0.0218	0
8677	-182.9	-265.5	500	0.0966	0.0332	0.0634	0
8678	-206.5	-265.5	500	0.0890	0.0303	0.0587	0
8679	-272.2	-265.5	500	0.0707	0.0251	0.0456	0
8680	-172.4	-265.5	500	0.0895	0.0239	0.0655	0
8681	-202.1	-265.5	500	0.0645	0.0049	0.0596	0
8682	-176.1	-265.5	500	0.0728	0.0080	0.0648	0
8683	-332.7	-265.5	500	0.0477	0.0143	0.0335	0
8684	-450.5	-265.5	500	0.0161	0.0062	0.0099	0
8685	-196.6	-265.5	500	0.0830	0.0223	0.0607	0
8686	410.9	-265.5	211	0.0772	0.0030	0.0742	1
8687	-137.4	-265.4	500	0.0815	0.0089	0.0725	0
8688	-208.5	-265.4	500	0.0759	0.0176	0.0583	0
8689	-237.1	-265.4	500	0.0654	0.0128	0.0526	0
8690	-111.3	-265.4	500	0.1019	0.0241	0.0777	0
8691	-133.8	-265.4	500	0.1161	0.0429	0.0732	0
8692	-186.6	-265.4	500	0.0859	0.0232	0.0627	0
8693	-286.4	-265.4	500	0.0516	0.0089	0.0427	0
8694	-407.2	-265.4	500	0.0384	0.0198	0.0186	0
8695	-489.3	-265.4	500	0.0313	0.0292	0.0021	0
8696	-152.7	-265.4	500	0.1052	0.0357	0.0695	0
8697	-370.0	-265.4	500	0.0423	0.0163	0.0260	0
8698	-429.1	-265.4	500	0.0482	0.0341	0.0142	0
8699	-174.5	-265.4	500	0.1121	0.0469	0.0651	0
8700	-472.5	-265.4	500	0.0417	0.0362	0.0055	0
8701	-265.7	-265.4	500	0.0740	0.0271	0.0469	0
8702	-198.0	-265.4	500	0.0865	0.0261	0.0604	0
8703	-279.9	-265.4	500	0.0526	0.0086	0.0440	0
8704	-240.0	-265.4	500	0.1016	0.0496	0.0520	0
8705	-307.0	-265.4	500	0.0620	0.0234	0.0386	0
8706	-129.9	-265.4	500	0.1065	0.0325	0.0740	0
8707	-417.7	-265.4	500	0.0261	0.0097	0.0165	0
8708	-144.1	-265.4	500	0.0994	0.0282	0.0712	0
8709	-380.1	-265.4	500	0.0524	0.0284	0.0240	0
8710	-211.7	-265.4	500	0.0668	0.0092	0.0577	0
8711	-382.6	-265.4	500	0.0517	0.0282	0.0235	0
8712	-193.7	-265.5	500	0.0738	0.0126	0.0613	0
8713	-303.5	-265.4	500	0.0520	0.0127	0.0393	0
8714	-316.3	-265.4	500	0.0443	0.0076	0.0367	0
8715	-238.0	-265.5	500	0.0820	0.0296	0.0524	0
8716	-222.9	-265.5	500	0.0758	0.0204	0.0554	0
8717	-128.7	-265.4	500	0.0977	0.0235	0.0743	0
8718	-231.4	-265.4	500	0.0659	0.0122	0.0537	0
8719	-270.4	-265.4	500	0.0741	0.0281	0.0459	0
8720	-265.1	-265.4	500	0.0625	0.0155	0.0470	0
8721	-209.2	-265.4	500	0.1003	0.0421	0.0582	0
8722	-454.1	-265.4	500	0.0168	0.0076	0.0092	0
8723	-240.7	-265.4	500	0.0910	0.0391	0.0519	0
8724	-232.2	-265.4	500	0.0650	0.0114	0.0536	0
8725	-259.5	-265.4	500	0.0614	0.0133	0.0481	0
8726	517.2	-265.4	174	0.0912	0.0028	0.0885	1
8727	-321.3	-265.3	500	0.0506	0.0149	0.0357	0
8728	-62.7	-265.4	500	0.1059	0.0184	0.0875	0
8729	-198.3	-265.3	500	0.0746	0.0142	0.0603	0
8730	-274.0	-265.3	500	0.0616	0.0164	0.0452	0
8731	-297.9	-265.3	500	0.0519	0.0115	0.0404	0
8732	-200.6	-265.3	500	0.0798	0.0199	0.0599	0
8733	-137.1	-265.3	500	0.0800	0.0074	0.0726	0
8734	-394.7	-265.3	500	0.0303	0.0092	0.0211	0
8735	-311.2	-265.3	500	0.1029	0.0651	0.0378	0
8736	-372.7	-265.3	500	0.0371	0.0116	0.0255	0
8737	-186.7	-265.3	500	0.0696	0.0070	0.0627	0
8738	-183.3	-265.3	500	0.0810	0.0177	0.0633	0
8739	-160.6	-265.3	500	0.0813	0.0135	0.0679	0
8740	-383.2	-265.3	500	0.1176	0.0942	0.0234	0
8741	-143.7	-265.3	500	0.0907	0.0194	0.0713	0
8742	-130.8	-265.3	500	0.0840	0.0102	0.0738	0
8743	-317.8	-265.3	500	0.0413	0.0049	0.0364	0
8744	-61.1	-265.3	500	0.1033	0.0155	0.0878	0
8745	-71.4	-265.3	500	0.1221	0.0364	0.0857	0
8746	-244.5	-265.2	500	0.0600	0.0089	0.0511	0
8747	-399.2	-265.2	500	0.0277	0.0076	0.0202	0
8748	-212.3	-265.3	500	0.0616	0.0041	0.0575	0
8749	-135.3	-265.3	500	0.0829	0.0100	0.0729	0
8750	-144.7	-265.2	500	0.1094	0.0383	0.0711	0
8751	-276.0	-265.2	500	0.0693	0.0245	0.0448	0
8752	452.4	-265.2	153	0.0740	0.0030	0.0710	1
8753	-242.0	-265.1	500	0.1010	0.0494	0.0516	0
8754	-235.7	-265.1	500	0.0636	0.0108	0.0529	0
8755	-205.3	-265.1	500	0.0680	0.0091	0.0589	0
8756	435.2	-265.1	106	0.0611	0.0029	0.0582	1
8757	-383.8	-265.1	500	0.0283	0.0050	0.0232	0
8758	-256.6	-265.1	500	0.0621	0.0134	0.0487	0
8759	-89.0	-265.1	500	0.1038	0.0216	0.0822	0
8760	-237.4	-265.0	500	0.0931	0.0405	0.0525	0
8761	-101.9	-265.0	500	0.1169	0.0373	0.0796	0
8762	-237.9	-265.0	500	0.0796	0.0272	0.0524	0
8763	-172.7	-265.0	500	0.0862	0.0207	0.0655	0
8764	-352.9	-265.0	500	0.0384	0.0090	0.0294	0
8765	-272.1	-265.0	500	0.0626	0.0171	0.0456	0
8766	-346.0	-265.0	500	0.0385	0.0077	0.0308	0
8767	-45.6	-265.0	500	0.1093	0.0185	0.0909	0
8768	-243.6	-265.0	500	0.0712	0.0199	0.0513	0
8769	-264.0	-265.0	500	0.0583	0.0111	0.0472	0
8770	-343.9	-265.0	500	0.0576	0.0264	0.0312	0
8771	-379.7	-265.0	500	0.0318	0.0077	0.0241	0
8772	-267.7	-265.0	500	0.0708	0.0243	0.0465	0
8773	-143.4	-265.0	500	0.0995	0.0282	0.0713	0
8774	-411.6	-265.0	500	0.0450	0.0273	0.0177	0
8775	-176.5	-265.0	500	0.0758	0.0111	0.0647	0
8776	-163.2	-265.0	500	0.0781	0.0107	0.0674	0
8777	-388.7	-265.0	500	0.0340	0.0117	0.0223	0
8778	-420.0	-265.0	500	0.0290	0.0130	0.0160	0
8779	-350.7	-265.0	500	0.0496	0.0197	0.0299	0
8780	-115.5	-265.0	500	0.0826	0.0057	0.0769	0
8781	-261.2	-265.0	500	0.0677	0.0199	0.0478	0
8782	-326.2	-265.0	500	0.0425	0.0078	0.0348	0
8783	-165.7	-265.0	500	0.0803	0.0134	0.0669	0
8784	-367.7	-265.0	500	0.0371	0.0106	0.0265	0
8785	-241.0	-265.0	500	0.0887	0.0369	0.0518	0
8786	-233.2	-265.0	500	0.0755	0.0222	0.0534	0
8787	-333.1	-265.0	500	0.0587	0.0254	0.0334	0
8788	-248.6	-265.0	500	0.0594	0.0091	0.0503	0
8789	534.9	-265.0	188	0.0974	0.0028	0.0945	1
8790	-210.2	-264.9	500	0.0747	0.0167	0.0580	0
8791	274.2	-264.9	156	0.0389	0.0029	0.0360	1
8792	-207.9	-264.9	500	0.0763	0.0178	0.0584	0
8793	-160.7	-264.9	500	0.0922	0.0243	0.0679	0
8794	-299.2	-264.9	500	0.0454	0.0052	0.0402	0
8795	-153.0	-264.9	500	0.0775	0.0081	0.0694	0
8796	-207.4	-264.9	500	0.0728	0.0143	0.0585	0
8797	-115.6	-264.8	500	0.0972	0.0203	0.0769	0
8798	-317.8	-264.8	500	0.0456	0.0091	0.0364	0
8799	-448.0	-264.8	500	0.0311	0.0207	0.0104	0
8800	-170.6	-264.9	500	0.0824	0.0165	0.0659	0
8801	-229.0	-264.8	500	0.0652	0.0110	0.0542	0
8802	325.9	-264.8	47	0.0277	0.0029	0.0247	1
8803	-136.0	-264.8	500	0.1069	0.0341	0.0728	0
8804	-179.8	-264.8	500	0.0772	0.0131	0.0640	0
8805	-282.6	-264.7	500	0.0465	0.0030	0.0435	0
8806	-448.9	-264.8	500	0.0187	0.0085	0.0102	0
8807	-230.6	-264.8	500	0.0623	0.0084	0.0539	0
8808	-274.7	-264.8	500	0.0532	0.0081	0.0451	0
8809	-255.3	-264.8	500	0.0594	0.0104	0.0489	0
8810	-354.7	-264.8	500	0.0369	0.0078	0.0291	0
8811	-234.5	-264.8	500	0.0924	0.0393	0.0531	0
8812	-233.4	-264.8	500	0.0616	0.0083	0.0533	0
8813	-161.0	-264.8	500	0.1028	0.0350	0.0678	0
8814	-239.2	-264.8	500	0.0640	0.0118	0.0522	0
8815	-232.3	-264.8	500	0.0644	0.0109	0.0535	0
8816	-363.6	-264.8	500	0.0343	0.0071	0.0273	0
8817	-94.4	-264.8	500	0.0910	0.0099	0.0811	0
8818	-349.8	-264.7	500	0.0344	0.0044	0.0300	0
8819	-319.3	-264.8	500	0.0446	0.0084	0.0361	0
8820	-464.1	-264.8	500	0.0234	0.0162	0.0072	0
8821	-39.6	-264.8	500	0.1060	0.0139	0.0921	0
8822	-438.9	-264.8	500	0.0472	0.0349	0.0122	0
8823	-97.1	-264.8	500	0.1010	0.0204	0.0806	0
8824	-231.3	-264.8	500	0.0703	0.0166	0.0537	0
8825	-164.0	-264.8	500	0.0785	0.0113	0.0672	0
8826	-92.1	-264.7	500	0.1065	0.0249	0.0816	0
8827	-249.5	-264.7	500	0.0705	0.0204	0.0501	0
8828	-169.1	-264.7	500	0.0799	0.0137	0.0662	0
8829	581.1	-264.7	225	0.1141	0.0029	0.1112	1
8830	-289.0	-264.6	500	0.0570	0.0148	0.0422	0
8831	-394.8	-264.6	500	0.0394	0.0184	0.0210	0
8832	-164.5	-264.6	500	0.0854	0.0183	0.0671	0
8833	-362.8	-264.6	500	0.0494	0.0219	0.0274	0
8834	-129.6	-264.6	500	0.0796	0.0055	0.0741	0
8835	-226.4	-264.6	500	0.0796	0.0249	0.0547	0
8836	-282.9	-264.6	500	0.0546	0.0111	0.0434	0
8837	-499.4	-264.6	500	0.0212	0.0211	0.0001	0
8838	466.3	-264.6	127	0.0717	0.0028	0.0689	1
8839	-114.1	-264.6	500	0.0904	0.0132	0.0772	0
8840	-299.5	-264.5	500	0.0624	0.0223	0.0401	0
8841	-281.7	-264.5	500	0.0719	0.0282	0.0437	0
8842	-172.6	-264.5	500	0.1005	0.0350	0.0655	0
8843	-319.2	-264.5	500	0.0512	0.0150	0.0362	0
8844	-228.8	-264.5	500	0.0743	0.0200	0.0542	0
8845	-315.9	-264.5	500	0.0533	0.0165	0.0368	0
8846	-377.2	-264.5	500	0.0539	0.0293	0.0246	0
8847	-266.4	-264.6	500	0.0655	0.0188	0.0467	0
8848	-177.1	-264.6	500	0.1024	0.0378	0.0646	0
8849	-202.5	-264.5	500	0.0830	0.0235	0.0595	0
8850	-453.7	-264.5	500	0.0347	0.0254	0.0093	0
8851	320.7	-264.6	222	0.0614	0.0029	0.0585	1
8852	-358.6	-264.5	500	0.1025	0.0743	0.0283	0
8853	-299.2	-264.5	500	0.0443	0.0042	0.0402	0
8854	-240.8	-264.5	500	0.0586	0.0067	0.0518	0
8855	-364.7	-264.5	500	0.0312	0.0042	0.0271	0
8856	-188.7	-264.5	500	0.0715	0.0093	0.0623	0
8857	-144.3	-264.5	500	0.0848	0.0136	0.0711	0
8858	-304.9	-264.5	500	0.0502	0.0112	0.0390	0
8859	-112.0	-264.5	500	0.1130	0.0354	0.0776	0
8860	-345.3	-264.5	500	0.0391	0.0082	0.0309	0
8861	-96.8	-264.5	500	0.0987	0.0180	0.0806	0
8862	454.2	-264.5	243	0.0923	0.0029	0.0894	1
8863	-157.5	-264.4	500	0.0868	0.0183	0.0685	0
8864	-29.7	-264.4	500	0.1026	0.0085	0.0941	0
8865	-316.7	-264.4	500	0.0469	0.0102	0.0367	0
8866	-421.5	-264.4	500	0.0323	0.0166	0.0157	0
8867	-124.0	-264.4	500	0.0929	0.0177	0.0752	0
8868	-507.1	-264.4	500	0.0139	0.0153	-0.0014	0
8869	-149.4	-264.4	500	0.0828	0.0127	0.0701	0
8870	-408.8	-264.4	500	0.0534	0.0351	0.0182	0
8871	-294.0	-264.4	500	0.0561	0.0149	0.0412	0
8872	-290.9	-264.4	500	0.0568	0.0150	0.0418	0
8873	-459.2	-264.4	500	0.0185	0.0104	0.0082	0
8874	-137.0	-264.4	500	0.0865	0.0139	0.0726	0
8875	-198.9	-264.4	500	0.0759	0.0156	0.0602	0
8876	-112.7	-264.4	500	0.0917	0.0143	0.0775	0
8877	-370.3	-264.4	500	0.0386	0.0127	0.0259	0
8878	-248.1	-264.4	500	0.0567	0.0063	0.0504	0
8879	-336.8	-264.4	500	0.0459	0.0133	0.0326	0
8880	-163.9	-264.4	500	0.0908	0.0236	0.0672	0
8881	-251.1	-264.4	500	0.0636	0.0138	0.0498	0
8882	-51.5	-264.4	500	0.1132	0.0235	0.0897	0
8883	-330.6	-264.4	500	0.0485	0.0147	0.0339	0
8884	-146.5	-264.4	500	0.0981	0.0274	0.0707	0
8885	-444.6	-264.4	500	0.0311	0.0200	0.0111	0
8886	-226.3	-264.4	500	0.0703	0.0156	0.0547	0
8887	-391.7	-264.4	500	0.0358	0.0141	0.0217	0
8888	-124.0	-264.4	500	0.0933	0.0181	0.0752	0
8889	-298.9	-264.4	500	0.0581	0.0179	0.0402	0
8890	381.0	-264.4	263	0.0817	0.0029	0.0788	1
8891	-265.5	-264.3	500	0.0583	0.0114	0.0469	0
8892	-266.9	-264.3	500	0.0595	0.0129	0.0466	0
8893	415.1	-264.3	249	0.0859	0.0028	0.0830	1
8894	-158.5	-264.2	500	0.0868	0.0185	0.0683	0
8895	-136.1	-264.2	500	0.0876	0.0148	0.0728	0
8896	-306.9	-264.2	500	0.0447	0.0061	0.0386	0
8897	-307.7	-264.2	500	0.0463	0.0078	0.0385	0
8898	-204.6	-264.2	500	0.0683	0.0093	0.0591	0
8899	-223.1	-264.2	500	0.0916	0.0362	0.0554	0
8900	-375.8	-264.2	500	0.0321	0.0072	0.0248	0
8901	-180.7	-264.2	500	0.0753	0.0114	0.0639	0
8902	-169.4	-264.2	500	0.0962	0.0300	0.0661	0
8903	-292.3	-264.2	500	0.0494	0.0079	0.0415	0
8904	-219.9	-264.2	500	0.1054	0.0494	0.0560	0
8905	-193.6	-264.2	500	0.0723	0.0110	0.0613	0
8906	-381.9	-264.2	500	0.0291	0.0055	0.0236	0
8907	-99.1	-264.2	500	0.1003	0.0201	0.0802	0
8908	-332.8	-264.2	500	0.0443	0.0109	0.0334	0
8909	-123.9	-264.2	500	0.0927	0.0174	0.0752	0
8910	-333.9	-264.2	500	0.0598	0.0266	0.0332	0
8911	406.8	-264.2	209	0.0760	0.0030	0.0730	1
8912	-400.8	-264.1	500	0.1101	0.0902	0.0198	0
8913	-388.8	-264.1	500	0.1120	0.0897	0.0222	0
8914	-290.5	-264.1	500	0.0460	0.0041	0.0419	0
8915	-245.1	-264.1	500	0.0599	0.0089	0.0510	0
8916	-454.3	-264.1	500	0.0184	0.0093	0.0091	0
8917	-404.5	-264.2	500	0.0278	0.0087	0.0191	0
8918	-155.5	-264.2	500	0.0955	0.0266	0.0689	0
8919	-158.9	-264.2	500	0.0772	0.0090	0.0682	0
8920	-291.0	-264.1	500	0.0491	0.0073	0.0418	0
8921	-319.6	-264.1	500	0.0474	0.0113	0.0361	0
8922	-119.1	-264.2	500	0.0883	0.0122	0.0762	0
8923	-154.2	-264.1	500	0.0805	0.0114	0.0692	0
8924	-387.5	-264.1	500	0.0308	0.0083	0.0225	0
8925	-314.7	-264.1	500	0.0567	0.0197	0.0371	0
8926	-258.7	-264.1	500	0.0651	0.0168	0.0483	0
8927	578.9	-264.1	206	0.1098	0.0027	0.1071	1
8928	-264.6	-264.1	500	0.0731	0.0260	0.0471	0
8929	-83.1	-264.1	500	0.1048	0.0214	0.0834	0
8930	-227.0	-264.0	500	0.0636	0.0090	0.0546	0
8931	-277.1	-264.0	500	0.0521	0.0075	0.0446	0
8932	-306.3	-264.0	500	0.0528	0.0140	0.0387	0
8933	-261.1	-264.0	500	0.0635	0.0157	0.0478	0
8934	-218.0	-264.0	500	0.0840	0.0276	0.0564	0
8935	-355.7	-264.0	500	0.0368	0.0079	0.0289	0
8936	-200.8	-264.0	500	0.0733	0.0135	0.0598	0
8937	-122.2	-264.0	500	0.0833	0.0078	0.0756	0
8938	-181.3	-264.0	500	0.0822	0.0185	0.0637	0
8939	-274.1	-264.0	500	0.0633	0.0181	0.0452	0
8940	-97.3	-264.0	500	0.0870	0.0065	0.0805	0
8941	-166.5	-264.0	500	0.0780	0.0113	0.0667	0
8942	-437.0	-264.0	500	0.0224	0.0098	0.0126	0
8943	-360.7	-264.0	500	0.0374	0.0096	0.0279	0
8944	-348.0	-264.0	500	0.0385	0.0081	0.0304	0
8945	-250.7	-264.0	500	0.0566	0.0068	0.0499	0
8946	-324.6	-264.0	500	0.0433	0.0082	0.0351	0
8947	-426.4	-264.0	500	0.0277	0.0130	0.0147	0
8948	-362.1	-264.0	500	0.0379	0.0103	0.0276	0
8949	-149.4	-264.1	500	0.0820	0.0119	0.0701	0
8950	-61.5	-264.0	500	0.0996	0.0119	0.0877	0
8951	-459.1	-264.0	500	0.0217	0.0136	0.0082	0
8952	-133.9	-264.0	500	0.0866	0.0134	0.0732	0
8953	-145.9	-264.0	500	0.0828	0.0120	0.0708	0
8954	-38.0	-264.0	500	0.1016	0.0091	0.0924	0
8955	-154.7	-264.0	500	0.0813	0.0122	0.0691	0
8956	-322.3	-264.0	500	0.1081	0.0725	0.0355	0
8957	372.5	-264.0	70	0.0415	0.0028	0.0387	1
8958	-300.3	-263.9	500	0.1049	0.0650	0.0399	0
8959	-406.2	-263.9	500	0.0283	0.0095	0.0188	0
8960	-200.3	-263.9	500	0.0739	0.0140	0.0599	0
8961	-234.8	-263.9	500	0.0614	0.0084	0.0530	0
8962	-127.6	-263.9	500	0.0865	0.0120	0.0745	0
8963	-139.1	-263.9	500	0.0870	0.0148	0.0722	0
8964	-330.0	-263.9	500	0.0496	0.0156	0.0340	0
8965	-243.3	-263.9	500	0.0566	0.0053	0.0513	0
